

Software Version	3.10.06



Experiment File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\mgz1_dcasrx_antibiotics.xpt
Protocol File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\mepM_overexpress_protocol.prt



Plate Number	Plate 1
Date	2/25/2023
Time	3:15:36 PM
Reader Type:	Synergy H1
Reader Serial Number:	1811261C
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Eject plate on completion	
Set Temperature	Setpoint 37°C
	Preheat before moving to next step
Start Kinetic	Runtime 30:00:00 (HH:MM:SS), Interval 0:05:00, 361 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 100
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
8:14:09	37.0	13	20	13	17	11	13	14	16	10	10	11	14	13	10	12	10	6	13	13	12	15	16	13	9	16	14	20	58	55	62	53	51	67	13	12	13	14	16	12	45	56	68	49	60	69	11	12	15	11	12	7	43	64	56	45	61	51	14	12	8	22	17	16	10	10	13	13	13	12	11	12	13	11	17	17	18	16	13	14	15	14	14	9	10	9	14	15	12	17	11	16	14	16	13	8	14
8:19:09	37.0	8	12	14	13	15	11	16	12	11	11	13	13	13	7	9	14	9	12	13	13	12	10	13	11	12	9	18	47	61	56	43	60	53	14	9	21	11	17	16	50	48	59	49	57	60	10	11	16	14	16	13	52	60	58	42	54	56	15	13	20	9	13	10	9	10	13	12	14	13	12	12	17	14	8	19	11	12	12	13	13	15	14	12	12	16	15	12	11	16	12	14	8	11	17	17	14
8:24:09	37.0	13	13	20	10	13	13	17	12	12	16	14	15	11	6	13	15	9	19	8	15	17	11	12	8	15	13	15	51	60	57	43	54	64	17	12	13	14	14	9	51	53	56	50	52	62	11	16	10	11	12	13	43	60	58	46	53	55	15	10	16	12	8	16	13	8	11	14	9	11	15	11	16	12	11	14	10	16	17	16	11	12	14	10	13	14	14	19	12	12	16	19	11	15	19	14	14
8:29:09	37.0	15	14	13	15	14	13	12	13	14	17	17	9	14	9	14	18	17	9	13	18	8	15	9	12	12	13	14	47	62	59	43	61	62	12	14	14	11	11	14	44	63	63	47	65	57	13	14	14	15	15	9	48	55	54	52	64	52	14	11	17	12	9	18	9	15	15	12	12	11	11	11	12	14	14	12	12	13	9	16	12	14	15	16	14	11	14	14	12	11	11	13	13	13	13	15	13
8:34:09	37.0	8	18	11	15	7	16	15	7	13	16	12	10	13	16	13	7	10	11	13	12	12	11	16	15	12	9	14	42	58	57	51	57	59	16	9	11	14	13	14	55	58	62	54	50	60	12	7	15	14	7	11	50	54	58	50	63	60	14	10	8	12	9	15	11	12	14	11	12	12	13	11	10	17	15	19	15	13	11	11	13	12	14	13	9	10	14	10	12	11	11	16	17	10	11	13	15
8:39:09	37.0	12	16	17	10	15	18	11	15	16	9	14	9	19	9	13	15	15	8	15	15	7	14	10	13	14	8	12	55	61	52	48	67	66	17	16	14	12	15	8	56	59	53	50	55	55	16	18	16	16	10	18	47	71	54	47	55	56	13	11	17	9	12	14	11	13	17	17	15	9	16	6	12	9	10	17	11	12	16	13	14	14	11	15	12	12	16	15	11	13	11	12	9	8	20	16	12
8:44:09	37.0	12	12	12	16	13	14	18	10	11	11	13	14	12	14	19	12	11	16	14	8	12	12	14	15	11	16	11	57	50	59	43	60	57	11	9	8	18	7	12	51	59	63	49	63	58	12	17	11	16	14	14	46	65	52	59	57	54	13	13	18	9	13	11	13	7	11	14	15	16	15	10	15	15	9	17	17	15	12	18	15	15	11	11	11	15	12	16	12	14	17	16	11	9	16	8	16
8:49:09	37.0	11	11	15	9	15	23	16	11	12	9	14	13	17	8	10	11	9	19	14	9	11	14	11	8	14	12	13	43	63	53	50	52	62	10	13	12	11	14	9	47	60	53	50	55	46	11	12	13	9	15	14	48	52	67	54	63	48	10	10	15	12	11	7	15	12	12	20	10	15	10	11	11	14	7	19	16	19	12	15	16	20	14	17	20	15	13	10	13	13	14	18	13	8	16	16	9
8:54:09	37.0	9	11	16	20	7	14	10	11	12	17	15	9	15	17	12	12	17	15	17	9	16	17	13	9	15	14	15	46	52	58	61	59	63	9	15	17	11	18	14	52	54	53	46	48	64	12	8	13	11	18	14	42	54	53	49	54	55	9	10	14	16	9	11	10	10	12	11	12	15	11	10	8	15	16	9	10	13	11	12	13	16	16	15	14	21	13	11	6	11	10	17	13	11	11	16	14
8:59:09	37.0	13	12	13	15	20	17	12	11	13	16	14	13	15	13	15	12	13	17	15	16	5	15	15	7	16	13	19	51	53	56	47	63	58	14	11	15	15	18	13	46	48	59	45	57	60	16	16	8	18	16	11	43	52	45	50	70	55	12	18	17	14	10	16	12	12	13	16	13	16	14	12	9	12	14	14	15	13	15	13	14	21	16	20	13	11	16	13	8	12	10	16	12	14	11	14	16
9:04:09	37.0	12	17	14	14	14	14	16	10	12	17	15	14	9	14	10	16	10	10	15	18	12	12	12	12	13	11	14	53	54	54	57	53	60	10	13	15	17	13	13	57	62	61	47	55	64	16	11	11	12	10	10	54	56	53	53	52	53	15	17	14	10	15	13	10	10	15	13	19	13	12	12	9	15	17	15	12	16	21	12	14	13	16	11	15	11	16	8	12	17	13	10	7	13	10	15	14
9:09:09	37.0	13	17	15	14	11	15	10	13	11	15	13	14	17	8	16	11	16	16	9	12	10	15	14	15	14	10	12	44	59	54	43	61	55	12	10	18	15	13	16	47	54	54	49	64	59	12	15	12	19	11	17	50	52	55	50	70	53	13	11	13	12	7	10	15	13	13	14	14	13	15	12	13	10	11	17	14	15	12	17	14	9	14	14	18	17	16	14	8	13	12	13	15	10	15	15	10
9:14:09	37.0	6	18	9	16	14	12	14	12	8	13	10	10	9	14	13	15	11	17	13	15	13	10	15	13	17	13	13	42	56	59	56	49	60	12	12	13	11	18	16	41	56	58	46	53	50	11	10	13	8	16	14	50	68	53	44	52	61	8	15	15	18	13	11	13	10	15	7	10	13	8	8	15	10	14	17	12	14	13	10	16	15	15	18	20	14	21	12	9	17	14	8	12	6	9	10	12
9:19:09	37.0	11	13	12	14	11	19	13	16	9	14	13	12	15	13	9	13	11	12	10	12	11	12	17	10	17	19	15	53	55	57	55	64	65	11	13	14	9	16	12	38	60	63	43	58	53	17	14	17	7	12	13	45	53	58	56	59	56	10	15	16	15	8	10	17	11	9	15	17	17	18	9	11	17	21	14	14	10	16	12	16	14	19	12	15	15	19	7	10	14	13	12	16	11	14	16	14
9:24:09	37.0	9	10	16	13	18	17	7	18	15	15	12	8	10	10	12	11	14	11	13	12	10	14	17	11	12	11	12	56	54	59	47	60	58	15	9	14	14	18	9	51	61	60	58	61	62	14	13	18	15	14	15	42	57	56	56	58	52	9	15	12	16	9	13	6	8	14	12	9	16	11	11	9	16	19	11	15	11	11	12	9	13	18	12	15	10	12	13	15	14	17	17	9	11	14	13	13
9:29:09	37.0	10	10	15	17	17	11	22	10	11	13	5	12	15	8	10	9	6	10	14	16	14	14	12	10	12	16	11	42	51	54	47	61	55	13	9	13	9	9	14	47	55	52	45	58	53	15	12	13	19	14	19	52	61	62	52	50	57	13	12	18	11	14	13	10	15	13	13	11	9	12	5	15	14	11	10	12	18	13	15	9	16	20	14	13	13	9	12	14	14	18	15	13	12	12	13	13
9:34:09	37.0	13	10	12	10	15	19	14	14	16	13	13	16	12	12	13	14	14	19	14	18	13	12	11	13	16	10	10	53	61	61	54	45	61	13	9	15	12	14	13	44	53	55	50	44	60	17	14	10	9	13	13	47	66	58	53	62	58	15	17	14	14	14	6	15	12	15	17	9	11	11	10	13	10	15	16	19	14	12	18	15	14	15	10	21	17	20	12	8	10	21	6	20	8	16	15	15
9:39:09	37.0	9	12	12	7	15	12	19	12	12	16	9	13	12	20	13	15	21	12	15	13	17	10	13	14	13	20	15	49	46	56	53	56	50	14	14	12	12	18	13	41	47	62	50	51	63	12	14	16	19	10	13	54	53	63	44	58	50	13	12	16	11	8	17	19	10	13	13	13	16	14	13	12	17	13	12	12	16	17	12	9	15	13	16	15	14	9	7	10	25	12	14	18	19	20	14	13
9:44:09	37.0	13	9	11	12	13	16	7	14	18	15	17	16	12	12	12	14	11	13	13	13	9	15	13	13	19	13	17	43	57	53	49	59	63	13	14	11	14	16	14	48	56	52	43	57	53	13	11	11	16	13	7	50	72	54	55	63	66	16	10	11	9	8	12	14	11	13	14	10	15	8	12	6	11	14	14	9	12	15	15	19	9	13	11	10	14	17	14	11	16	14	12	12	12	11	12	11
9:49:09	37.0	12	17	18	10	15	11	11	16	17	13	13	14	15	15	12	18	15	10	16	15	12	16	9	15	7	11	13	53	57	56	49	54	66	17	12	16	16	14	13	47	65	61	44	52	55	15	14	12	16	13	19	51	62	51	47	67	48	7	11	16	13	11	8	11	14	9	21	10	12	14	5	15	13	15	12	14	11	13	16	17	15	14	9	16	9	12	13	9	15	14	11	15	10	13	12	13
9:54:09	37.0	10	13	16	10	15	12	12	13	10	9	14	13	12	15	12	16	13	12	14	14	12	13	12	17	7	12	16	47	55	56	41	52	59	5	18	15	10	15	13	48	50	57	53	63	60	11	15	17	16	14	13	44	59	55	55	56	54	16	8	12	16	19	14	14	16	14	16	8	9	13	7	15	17	14	15	14	16	16	14	14	19	13	18	14	8	15	10	14	12	18	17	15	13	16	12	13
9:59:09	37.0	8	17	12	10	13	18	16	17	10	17	15	16	11	26	10	21	12	11	15	15	11	11	14	13	10	10	13	58	60	54	48	56	67	19	13	17	14	15	13	54	51	58	46	50	58	12	18	11	15	14	13	51	60	55	55	57	60	8	17	18	16	17	19	12	9	16	13	15	10	11	10	11	14	13	15	12	12	13	11	13	12	10	11	12	14	12	10	11	17	12	12	14	9	13	17	12
10:04:09	37.0	14	12	15	11	11	15	15	15	13	11	13	10	17	16	6	11	20	18	9	8	12	8	13	11	12	15	15	50	56	53	44	54	59	10	10	14	11	20	9	44	49	58	49	56	57	14	16	16	12	11	14	43	65	51	50	60	60	12	14	13	13	18	11	8	10	19	13	16	15	15	13	11	10	6	15	14	18	18	15	11	12	16	16	18	17	9	22	12	13	20	15	13	10	12	13	16
10:09:09	37.0	13	16	16	10	12	12	10	8	9	21	19	10	10	13	13	7	9	9	9	12	12	12	11	10	13	13	10	47	55	59	43	56	53	13	9	15	12	13	14	50	56	55	47	56	53	13	15	18	16	17	13	55	56	60	44	61	60	14	8	13	14	12	10	14	14	18	17	9	10	13	13	13	15	16	13	10	15	19	18	13	13	18	12	16	11	11	12	12	19	13	11	13	13	11	14	16
10:14:09	37.0	13	14	14	12	15	10	17	13	14	11	8	11	14	10	12	15	12	13	17	14	15	16	12	15	10	13	11	55	50	57	38	53	63	14	15	18	15	14	11	38	49	56	52	59	59	11	9	18	11	16	16	45	61	56	53	61	54	17	9	20	17	9	12	13	8	15	11	12	15	16	15	10	16	15	15	13	13	10	10	15	10	14	16	15	10	7	12	12	14	12	18	12	14	10	17	12
10:19:09	37.0	13	13	16	14	14	14	13	17	17	13	12	12	10	12	15	17	14	8	10	10	14	13	17	12	15	13	19	53	59	63	50	55	70	17	14	17	13	16	13	36	56	62	45	58	59	15	9	15	10	18	10	43	55	47	42	53	59	12	17	18	13	11	10	11	15	13	15	9	12	6	10	15	13	14	16	13	16	15	18	16	17	18	12	16	11	12	10	14	14	11	12	13	11	13	14	8
10:24:09	37.0	14	12	13	12	17	10	13	13	16	12	10	13	17	16	13	12	12	16	16	10	13	17	12	14	14	14	13	53	49	50	46	58	59	12	15	13	10	13	17	53	54	60	43	57	64	14	8	10	19	11	16	49	61	57	52	55	51	16	7	12	22	14	19	5	8	16	16	11	12	5	11	20	12	23	17	18	15	16	11	15	18	11	16	9	9	14	12	13	13	12	15	10	8	16	18	10
10:29:09	37.0	10	15	11	12	14	13	14	12	14	17	9	14	12	19	16	8	13	14	9	12	16	11	16	12	14	10	9	47	54	67	45	57	58	7	12	14	13	11	12	45	65	59	41	55	60	6	11	8	14	9	8	42	61	46	43	65	48	17	15	19	11	7	15	12	12	17	16	11	11	14	12	14	17	15	12	11	16	16	10	11	10	15	14	9	10	9	13	9	12	12	5	12	13	16	15	10
10:34:09	37.0	13	12	16	12	9	12	12	19	10	12	15	16	10	15	11	12	15	15	14	10	9	17	15	17	11	15	13	46	53	65	54	59	56	12	14	14	16	14	15	49	54	52	42	67	50	11	13	15	14	12	13	50	62	54	51	59	54	12	15	16	14	14	8	15	14	15	11	12	18	13	10	11	16	20	13	10	17	14	13	13	18	17	17	11	13	18	17	14	13	15	8	12	10	14	15	13
10:39:09	37.0	11	14	13	6	16	14	11	16	14	15	13	14	10	11	11	16	13	13	6	18	6	12	12	13	15	12	6	50	47	56	45	56	64	9	14	14	9	15	14	47	56	50	47	58	63	15	12	15	14	18	13	51	58	58	50	58	51	14	11	10	15	9	11	11	10	15	13	15	17	11	9	14	13	15	13	12	11	19	16	18	16	15	16	12	11	14	13	17	11	9	14	14	10	17	14	11
10:44:09	37.0	13	12	15	13	15	13	18	9	7	9	15	12	15	10	11	20	11	16	15	15	16	13	19	16	10	12	14	54	61	56	49	56	61	14	11	17	9	17	9	47	54	65	48	61	57	10	13	10	15	10	10	50	51	60	50	54	67	13	15	18	17	10	13	17	12	13	16	9	12	11	8	15	9	11	15	11	13	12	15	17	10	16	16	17	12	15	17	12	15	11	9	17	15	18	17	12
10:49:09	37.0	10	18	11	13	12	13	12	11	14	13	11	17	15	16	9	17	10	11	12	13	13	11	19	15	13	9	14	42	60	55	42	46	56	13	9	10	14	17	17	47	56	64	50	65	59	12	13	12	14	19	9	53	55	58	51	59	47	11	11	9	10	14	7	11	12	8	13	13	14	16	10	16	14	16	12	9	12	15	14	18	10	10	11	12	8	11	11	9	13	11	16	8	13	10	14	13
10:54:09	37.0	13	12	14	10	12	14	14	16	13	13	15	15	14	12	17	11	16	13	10	10	9	13	8	16	13	12	13	54	56	63	51	61	66	14	11	11	13	21	16	48	57	67	47	59	61	15	11	16	12	11	12	46	62	54	52	45	54	15	14	15	12	11	20	18	12	13	13	10	14	14	5	11	13	12	14	13	21	8	12	15	12	12	13	10	13	15	12	15	18	9	13	16	8	11	14	14
10:59:09	37.0	9	18	14	9	13	13	13	16	12	14	12	14	10	14	12	7	16	12	13	12	11	12	15	11	16	10	17	51	55	55	58	63	62	10	10	15	10	13	13	51	52	53	56	55	53	14	14	15	13	16	12	39	54	55	43	64	59	11	13	16	17	13	13	11	14	12	14	16	19	9	13	15	12	11	15	11	15	10	13	13	14	15	16	17	20	18	9	10	16	13	15	16	17	12	15	8
11:04:09	37.0	9	19	11	12	15	18	8	11	15	17	15	17	10	13	10	17	13	7	14	10	14	17	18	12	18	13	11	51	59	53	46	56	68	12	12	13	16	13	12	54	65	68	45	58	56	15	15	16	11	14	12	51	56	49	53	59	51	15	11	16	13	13	13	14	6	13	16	14	9	14	11	15	15	16	16	12	16	14	10	18	11	11	13	14	14	13	20	12	18	15	11	13	15	11	20	10
11:09:09	37.0	8	15	16	15	18	12	14	13	11	17	10	15	14	17	7	5	12	13	16	16	10	13	14	14	11	7	15	50	55	56	42	55	62	14	12	17	15	12	12	44	52	53	51	57	62	10	10	12	15	17	16	47	58	53	57	64	61	14	9	13	9	11	18	17	12	12	11	15	7	12	7	9	21	14	15	13	13	9	13	10	19	18	16	10	13	12	17	16	16	11	15	13	13	15	17	9
11:14:09	37.0	12	14	12	18	20	15	8	14	13	16	21	13	16	14	13	18	8	11	9	9	15	10	14	14	12	7	19	49	58	47	41	59	56	10	7	14	14	11	10	45	59	58	49	61	58	17	12	14	11	18	13	48	48	56	49	67	48	17	12	14	16	13	11	11	14	18	17	10	15	13	11	14	14	18	14	14	19	10	14	11	11	14	16	12	18	14	14	10	11	11	16	12	9	17	18	13
11:19:09	37.0	9	23	9	10	14	14	14	13	14	14	14	15	17	13	13	12	18	12	14	11	14	16	13	12	15	11	14	48	62	58	47	67	68	15	12	15	19	9	11	55	66	66	52	62	53	18	11	15	14	11	10	48	56	54	57	60	49	15	12	14	11	13	17	12	8	18	9	11	13	10	11	11	16	16	17	18	16	11	14	13	16	16	14	16	17	16	16	7	11	16	17	7	12	17	15	14
11:24:09	37.0	11	15	11	15	10	13	11	11	17	9	11	15	13	11	9	11	14	13	11	16	14	14	8	13	12	15	14	46	45	61	53	49	62	12	8	13	16	19	15	48	65	66	48	57	58	14	20	11	13	12	15	46	56	51	51	45	59	11	13	14	15	9	16	16	15	16	7	15	15	14	9	20	14	15	10	13	12	13	13	13	16	13	16	10	10	16	13	9	11	14	13	14	16	13	18	10
11:29:09	37.0	13	10	13	12	17	14	10	13	16	12	15	15	14	15	8	9	13	9	8	11	11	13	10	11	11	10	16	48	63	55	42	59	62	15	15	13	8	12	11	44	56	58	48	65	53	10	12	17	12	13	16	39	58	56	50	65	48	19	13	11	18	11	12	18	8	13	17	13	14	9	12	15	14	13	13	20	13	16	13	16	18	16	12	15	11	15	16	10	16	15	12	13	14	13	14	8
11:34:09	37.0	12	12	16	9	10	15	11	10	13	15	12	10	16	21	16	14	16	11	14	16	12	17	12	11	13	11	18	44	63	71	47	55	60	16	13	14	11	12	9	44	59	64	59	62	53	11	12	21	11	14	14	50	52	58	51	61	56	15	15	14	15	15	12	20	11	12	16	12	6	9	10	9	19	16	11	12	15	12	14	18	13	12	19	16	10	14	15	13	14	11	13	13	18	10	18	14
11:39:09	37.0	9	11	13	18	9	15	14	12	11	15	9	12	12	12	15	10	12	13	17	19	14	16	11	17	13	11	16	53	55	60	37	67	60	15	14	14	19	17	10	56	54	60	52	52	54	13	10	11	15	12	15	53	70	50	54	51	58	17	18	12	11	16	10	17	12	16	13	11	11	11	14	14	12	10	12	17	20	15	19	11	12	13	11	11	8	18	16	11	9	13	20	19	10	21	15	9
11:44:09	37.0	11	16	13	13	19	16	15	13	13	9	14	13	16	13	14	12	14	8	11	13	9	14	15	17	14	15	12	49	64	61	50	58	64	11	13	13	15	15	11	47	60	58	50	65	55	18	14	15	13	15	17	49	70	58	46	60	48	16	12	9	16	9	14	14	17	14	18	13	11	18	13	16	15	13	12	10	20	10	19	15	16	13	11	14	8	15	14	11	18	17	14	13	13	7	15	13
11:49:09	37.0	12	12	8	13	13	10	9	13	13	19	17	11	14	13	20	12	13	16	14	13	10	18	10	13	13	11	19	43	54	64	48	64	56	16	15	14	8	12	9	42	60	54	49	63	69	13	14	11	12	12	12	41	61	51	60	59	51	12	20	13	10	13	15	9	14	9	15	17	19	6	5	17	10	12	12	13	9	9	12	12	13	17	8	5	7	13	19	12	15	8	14	15	10	13	11	10
11:54:09	37.0	9	15	9	16	19	13	9	13	10	15	14	14	9	7	16	13	12	10	14	10	10	19	12	11	11	13	12	51	63	60	55	64	62	10	9	13	16	14	14	42	70	63	58	58	60	16	13	11	15	14	16	44	62	60	49	58	63	16	11	12	9	13	10	10	15	10	19	12	15	19	11	11	12	12	13	12	14	12	9	12	13	15	15	14	13	14	11	12	17	9	9	16	6	17	13	16
11:59:09	37.0	9	18	18	16	17	15	12	10	9	16	14	16	11	13	13	7	11	20	15	13	16	14	12	20	16	7	15	48	52	52	45	62	75	16	14	15	9	12	19	44	56	57	53	52	56	14	13	14	15	15	14	45	55	52	50	59	48	15	14	14	11	17	13	11	13	11	16	12	10	15	8	13	19	13	17	12	16	17	10	12	18	8	16	10	17	9	16	13	15	16	18	18	11	11	18	16
12:04:09	37.0	11	13	16	14	20	16	17	10	17	18	15	14	15	10	10	8	14	11	12	10	10	12	12	15	20	8	14	60	56	48	46	61	59	11	16	18	14	13	9	52	56	55	58	58	58	12	14	17	11	11	14	48	55	50	51	62	59	17	7	14	12	16	13	13	15	14	14	11	9	12	11	12	15	17	18	12	10	16	15	11	16	17	14	19	15	17	10	10	19	21	17	17	16	7	11	11
12:09:09	37.0	11	13	16	15	11	14	12	13	11	10	17	10	19	10	15	17	15	11	13	8	13	13	12	9	15	20	11	45	60	67	50	61	63	12	15	14	13	16	14	45	55	57	60	57	54	9	21	14	17	15	18	45	59	57	49	61	55	15	15	16	15	14	14	10	7	17	17	14	15	7	8	19	20	17	11	17	10	10	14	12	20	16	17	13	17	17	14	9	15	15	10	15	10	12	18	13
12:14:09	37.0	13	12	16	12	12	16	14	9	13	7	17	12	14	11	11	12	15	19	15	10	12	12	14	12	14	10	17	51	58	58	50	58	56	13	12	12	14	15	10	51	54	65	52	60	66	17	13	20	13	11	17	46	56	58	50	62	55	14	12	14	13	17	10	12	13	9	11	11	10	10	15	19	15	14	13	14	17	12	14	12	12	17	15	10	15	14	12	8	9	14	17	7	13	11	9	10
12:19:09	37.0	14	18	12	12	16	12	17	15	10	11	13	12	16	5	12	17	14	15	12	14	13	13	17	17	14	15	12	50	59	52	43	50	53	13	5	11	11	11	15	51	63	62	54	58	58	11	13	13	16	12	16	47	64	59	52	65	45	12	18	10	10	9	13	6	10	17	20	11	13	14	11	6	20	12	13	18	14	11	20	14	25	9	12	12	13	18	11	12	18	10	17	14	10	11	13	10
12:24:09	37.0	11	10	15	10	13	11	13	13	15	11	15	14	15	12	11	11	14	16	18	13	18	15	13	11	14	14	9	51	71	54	49	55	66	17	9	14	13	11	12	45	61	54	48	62	60	13	11	14	14	14	12	49	60	51	55	65	54	14	13	12	13	4	13	19	12	14	12	13	14	10	11	13	18	14	6	13	17	12	11	13	22	17	16	14	12	13	20	9	13	20	15	21	14	15	17	16
12:29:09	37.0	10	6	17	9	11	11	13	15	20	16	16	14	19	16	13	13	14	14	18	13	14	12	15	12	12	8	12	52	57	65	49	57	58	11	15	12	11	15	9	49	60	52	47	64	69	13	12	11	16	11	14	51	65	59	56	56	49	18	21	17	9	16	14	6	13	14	10	13	14	13	8	15	10	11	14	13	14	12	13	12	19	10	11	9	11	8	14	13	11	15	13	13	16	8	14	11
12:34:09	37.0	14	12	12	12	19	13	11	10	16	13	18	13	14	13	11	13	14	12	15	6	8	9	13	14	13	14	7	47	52	57	50	53	56	13	14	19	18	16	7	43	52	55	52	53	59	11	14	12	11	10	10	56	74	48	53	58	50	14	12	10	17	12	13	13	13	15	13	7	18	14	10	11	13	12	15	15	15	10	7	16	18	14	18	11	12	13	16	4	11	16	12	13	12	12	16	10
12:39:09	37.0	11	14	18	10	13	18	13	12	14	18	12	12	16	19	14	13	13	7	10	13	13	13	13	15	12	15	12	53	47	58	44	55	61	12	15	11	11	13	14	42	59	54	53	56	55	12	15	14	12	21	16	61	60	60	48	58	59	10	13	18	17	15	12	16	15	14	16	15	12	11	13	15	17	10	12	13	15	17	12	14	15	13	10	16	8	9	14	6	13	9	14	15	9	16	15	11
12:44:09	37.0	9	12	14	15	19	14	16	9	11	11	11	9	12	11	14	13	12	9	14	10	12	11	14	13	11	13	22	54	55	58	51	53	65	11	12	16	14	14	19	47	58	59	50	56	57	15	14	13	20	9	9	43	61	61	57	70	55	20	12	14	15	7	11	12	10	13	21	9	9	13	9	12	10	11	15	14	17	18	14	12	14	16	17	9	9	8	17	11	16	13	15	17	9	16	15	14
12:49:09	37.0	8	21	15	9	14	17	10	14	11	11	12	12	14	6	10	16	18	17	13	16	10	14	12	12	12	12	12	54	54	52	54	52	56	13	8	13	12	13	13	48	61	58	53	66	65	13	10	14	14	15	16	47	58	48	42	63	53	15	17	14	14	10	12	16	14	19	12	9	11	8	12	14	13	14	8	14	9	14	19	13	17	17	18	12	13	18	12	12	14	9	15	12	9	16	21	14
12:54:09	37.0	17	15	21	16	12	10	11	14	13	12	13	13	14	13	12	16	13	10	15	10	13	10	15	15	13	13	14	44	53	66	50	65	58	10	9	14	16	13	14	47	58	57	46	55	54	21	14	15	14	9	22	56	60	61	63	55	46	16	16	17	15	16	12	13	13	11	6	10	13	19	10	7	13	14	9	9	10	14	10	15	15	13	11	17	14	14	10	17	15	19	14	13	9	18	19	10
12:59:09	37.0	11	10	13	11	13	18	10	11	13	15	10	12	7	16	12	10	15	13	14	16	12	11	15	16	12	9	16	55	56	52	53	51	61	11	12	15	11	12	11	53	65	58	49	53	70	17	14	15	18	8	13	53	60	57	47	62	50	12	15	20	13	12	17	16	10	14	10	12	12	11	16	16	13	14	16	12	9	18	12	12	14	16	14	15	12	14	18	10	15	12	10	16	18	12	14	22
13:04:09	37.0	11	14	15	19	16	15	7	11	10	16	13	14	20	20	10	21	10	15	15	9	13	15	16	16	12	12	15	53	59	64	52	61	68	15	9	14	19	15	10	42	63	55	43	65	64	12	15	18	12	13	14	54	51	62	53	55	45	12	14	13	14	17	12	14	12	12	9	16	13	15	10	8	20	18	18	13	17	11	10	7	16	10	14	18	13	22	12	11	19	12	10	8	6	12	17	14
13:09:09	37.0	15	17	16	14	15	9	12	11	14	14	9	13	15	16	11	14	14	10	14	11	11	10	14	11	13	16	13	46	57	67	55	56	56	12	12	11	12	12	12	40	49	48	47	58	59	12	9	12	18	11	11	57	58	52	53	58	55	12	14	11	15	9	14	15	16	13	16	12	12	17	11	15	17	16	10	19	14	13	12	16	16	18	15	11	12	16	18	11	19	13	13	15	14	13	9	10
13:14:09	37.0	14	14	14	15	11	17	11	11	11	17	11	9	23	18	11	7	16	10	11	13	13	13	16	14	15	16	13	50	61	67	55	56	51	21	7	15	8	13	11	58	56	65	58	57	66	12	8	21	19	19	19	45	69	72	48	55	51	17	15	16	13	9	14	13	10	16	14	15	19	18	15	22	12	16	10	14	9	13	14	13	16	15	16	12	12	13	16	12	13	8	9	17	10	14	15	13
13:19:09	37.0	17	13	13	19	15	14	14	13	16	15	14	17	15	10	8	10	14	5	18	13	13	13	11	15	14	11	12	53	68	54	55	52	62	16	15	17	17	9	9	51	51	67	49	61	56	17	12	22	11	13	10	50	64	52	51	60	46	14	15	10	8	15	11	9	12	13	12	10	11	10	14	14	15	15	14	13	11	15	16	18	9	18	14	11	11	13	15	10	15	16	18	24	16	17	12	13
13:24:09	37.0	11	15	15	10	10	18	14	8	15	12	10	14	11	12	11	10	13	8	13	9	13	12	12	14	18	8	12	52	65	62	44	62	49	14	14	12	15	9	9	37	60	63	47	65	69	14	11	16	11	13	12	64	61	48	51	72	50	16	13	12	11	15	6	8	14	14	16	13	11	6	10	16	15	14	18	13	10	11	14	11	14	12	10	15	10	11	14	18	10	12	13	17	13	9	16	13
13:29:09	37.0	9	18	15	16	15	11	14	15	12	15	12	15	8	13	11	14	11	15	13	9	9	11	14	11	15	16	11	46	63	62	47	65	58	11	12	8	14	13	11	51	54	60	50	56	60	15	11	12	13	12	14	54	65	59	45	65	56	18	12	9	17	11	11	7	9	15	10	13	15	16	8	13	17	13	17	13	15	14	13	12	14	9	16	13	12	10	13	10	15	8	10	14	12	15	14	13
13:34:09	37.0	9	13	16	11	18	14	15	17	9	16	12	10	9	15	9	15	8	14	8	10	10	11	13	10	12	15	8	65	52	61	47	64	55	19	16	10	5	19	10	60	57	53	45	72	55	12	11	10	10	12	14	58	61	53	52	70	57	14	12	10	15	10	8	10	14	16	15	13	13	13	13	12	11	16	6	15	19	14	14	15	17	16	13	17	12	17	12	12	10	10	10	14	8	17	13	17
